1070                
XLU STK SMART,20150323,92931,44.98,1,0,0,0,0,0
XLU STK SMART,20150323,92948,44.95,3,0,0,0,0,0
XLU STK SMART,20150323,92958,45,1,0,0,0,0,0
XLU STK SMART,20150323,93028,45.02,1,0,0,0,0,0
XLU STK SMART,20150323,93034,45.01,4,0,0,0,0,0
XLU STK SMART,20150323,93043,45.04,1,0,0,0,0,0
XLU STK SMART,20150323,93052,45.03,1,0,0,0,0,0
XLU STK SMART,20150323,93113,45.02,1,0,0,0,0,0
XLU STK SMART,20150323,93137,45,8,0,0,0,0,0
XLU STK SMART,20150323,93146,44.98,1,0,0,0,0,0
XLU STK SMART,20150323,93157,44.98,1,0,0,0,0,0
XLU STK SMART,20150323,93200,44.99,1,0,0,0,0,0
XLU STK SMART,20150323,93216,45.02,1,0,0,0,0,0
XLU STK SMART,20150323,93220,45.05,1,0,0,0,0,0
XLU STK SMART,20150323,93234,45.01,1,0,0,0,0,0
XLU STK SMART,20150323,93246,45.01,10,0,0,0,0,0
XLU STK SMART,20150323,93250,45.01,1,0,0,0,0,0
XLU STK SMART,20150323,93302,45,10,0,0,0,0,0
XLU STK SMART,20150323,93327,44.99,2,0,0,0,0,0
XLU STK SMART,20150323,93336,44.95,2,0,0,0,0,0
XLU STK SMART,20150323,93339,44.97,1,0,0,0,0,0
XLU STK SMART,20150323,93352,44.98,1,0,0,0,0,0
XLU STK SMART,20150323,93359,44.98,1,0,0,0,0,0
XLU STK SMART,20150323,93410,44.99,1,0,0,0,0,0
XLU STK SMART,20150323,93425,45,1,0,0,0,0,0
XLU STK SMART,20150323,93442,45.01,1,0,0,0,0,0
XLU STK SMART,20150323,93455,45.01,3,0,0,0,0,0
XLU STK SMART,20150323,93524,45,1,0,0,0,0,0
XLU STK SMART,20150323,93537,45.03,2,0,0,0,0,0
XLU STK SMART,20150323,93547,45.03,1,0,0,0,0,0
XLU STK SMART,20150323,93551,45.04,1,0,0,0,0,0
XLU STK SMART,20150323,93600,45.05,2,0,0,0,0,0
XLU STK SMART,20150323,93614,45.05,1,0,0,0,0,0
XLU STK SMART,20150323,93625,45.06,1,0,0,0,0,0
XLU STK SMART,20150323,93634,45.07,1,0,0,0,0,0
XLU STK SMART,20150323,93645,45.07,1,0,0,0,0,0
XLU STK SMART,20150323,93657,45.06,2,0,0,0,0,0
XLU STK SMART,20150323,93705,45.08,1,0,0,0,0,0
XLU STK SMART,20150323,93717,45.06,3,0,0,0,0,0
XLU STK SMART,20150323,93724,45.06,1,0,0,0,0,0
XLU STK SMART,20150323,93845,45.07,2,0,0,0,0,0
XLU STK SMART,20150323,93858,45.08,6,0,0,0,0,0
XLU STK SMART,20150323,93907,45.06,1,0,0,0,0,0
XLU STK SMART,20150323,93918,45.05,2,0,0,0,0,0
XLU STK SMART,20150323,93923,45.07,1,0,0,0,0,0
XLU STK SMART,20150323,93939,45.06,1,0,0,0,0,0
XLU STK SMART,20150323,93953,45.07,1,0,0,0,0,0
XLU STK SMART,20150323,94016,45.05,2,0,0,0,0,0
XLU STK SMART,20150323,94027,45.04,2,0,0,0,0,0
XLU STK SMART,20150323,94049,45.06,1,0,0,0,0,0
XLU STK SMART,20150323,94054,45.06,2,0,0,0,0,0
XLU STK SMART,20150323,94104,45.06,1,0,0,0,0,0
XLU STK SMART,20150323,94118,45.06,3,0,0,0,0,0
XLU STK SMART,20150323,94125,45.07,1,0,0,0,0,0
XLU STK SMART,20150323,94131,45.06,1,0,0,0,0,0
