2015-03-24 22:41:08,009 [10] DEBUG QTShell.Log4NetLoggerAdapter Logger was created successfully.
2015-03-24 22:41:08,024 [10] DEBUG QTShell.Log4NetLoggerAdapter Creating module catalog.
2015-03-24 22:41:08,024 [10] DEBUG QTShell.Log4NetLoggerAdapter Configuring module catalog.
2015-03-24 22:41:08,056 [10] DEBUG QTShell.Log4NetLoggerAdapter Creating Unity container.
2015-03-24 22:41:08,134 [10] DEBUG QTShell.Log4NetLoggerAdapter Configuring the Unity container.
2015-03-24 22:41:08,305 [10] DEBUG QTShell.Log4NetLoggerAdapter Adding UnityBootstrapperExtension to container.
2015-03-24 22:41:08,664 [10] DEBUG QTShell.Log4NetLoggerAdapter Configuring ServiceLocator singleton.
2015-03-24 22:41:08,664 [10] DEBUG QTShell.Log4NetLoggerAdapter Configuring region adapters.
2015-03-24 22:41:08,695 [10] DEBUG QTShell.Log4NetLoggerAdapter Configuring default region behaviors.
2015-03-24 22:41:08,695 [10] DEBUG QTShell.Log4NetLoggerAdapter Registering Framework Exception Types.
2015-03-24 22:41:08,695 [10] DEBUG QTShell.Log4NetLoggerAdapter Creating the shell.
2015-03-24 22:41:08,820 [10] DEBUG QTShell.Log4NetLoggerAdapter Setting the RegionManager.
2015-03-24 22:41:08,820 [10] DEBUG QTShell.Log4NetLoggerAdapter Updating Regions.
2015-03-24 22:41:08,867 [10] DEBUG QTShell.Log4NetLoggerAdapter Initializing the shell.
2015-03-24 22:41:09,506 [10] DEBUG QTShell.Log4NetLoggerAdapter Initializing modules.
2015-03-24 22:41:09,678 [10] INFO  QTShell.Log4NetLoggerAdapter Module ModuleOrderAndPositions Loaded
2015-03-24 22:41:09,818 [10] INFO  QTShell.Log4NetLoggerAdapter Module RealTimeQuoteGrid Loaded
2015-03-24 22:41:12,564 [10] INFO  QTShell.Log4NetLoggerAdapter Module ModuleStrategyManager Loaded
2015-03-24 22:41:12,736 [10] INFO  QTShell.Log4NetLoggerAdapter Module ModuleOrderTicket Loaded
2015-03-24 22:41:12,845 [10] INFO  QTShell.Log4NetLoggerAdapter Module ModuleFramework Loaded
2015-03-24 22:41:12,907 [16] INFO  QTShell.Log4NetLoggerAdapter Account: DU206863
2015-03-24 22:41:12,907 [10] INFO  QTShell.Log4NetLoggerAdapter Server Version: 71
2015-03-24 22:41:12,907 [16] INFO  QTShell.Log4NetLoggerAdapter Next Valid Order Id: 39
2015-03-24 22:41:12,923 [16] INFO  QTShell.Log4NetLoggerAdapter requestId = -1; Error code = 2104; Error Message = Market data farm connection is OK:usfuture
2015-03-24 22:41:12,923 [16] INFO  QTShell.Log4NetLoggerAdapter requestId = -1; Error code = 2104; Error Message = Market data farm connection is OK:usfarm
2015-03-24 22:41:12,923 [16] INFO  QTShell.Log4NetLoggerAdapter requestId = -1; Error code = 2106; Error Message = HMDS data farm connection is OK:ilhmds
2015-03-24 22:41:12,923 [16] INFO  QTShell.Log4NetLoggerAdapter requestId = -1; Error code = 2106; Error Message = HMDS data farm connection is OK:ushmds
2015-03-24 22:41:15,949 [10] DEBUG QTShell.Log4NetLoggerAdapter Bootstrapper sequence completed.
2015-03-24 22:41:52,693 [16] INFO  QTShell.Log4NetLoggerAdapter requestId = 39; Error code = 2109; Error Message = Order Event Warning:Attribute 'Outside Regular Trading Hours' is ignored based on the order type and destination. PlaceOrder is now being processed.
2015-03-24 22:42:03,423 [16] INFO  QTShell.Log4NetLoggerAdapter order accepted: 39
2015-03-24 22:42:03,431 [10] INFO  QTShell.Log4NetLoggerAdapter Order id 39 is not found in order table; possibly new order.
2015-03-24 22:42:03,431 [10] INFO  QTShell.Log4NetLoggerAdapter order put in tracked: 39, ESM5 FUT GLOBEX 50
2015-03-24 22:42:06,545 [10] INFO  QTShell.Log4NetLoggerAdapter ESM5 FUT GLOBEX 50 filled size: 1 ; on trade detail: 39,DU206863,20150324,224227,ESM5 FUT GLOBEX 50,1,2085.00
2015-03-24 22:43:05,149 [16] INFO  QTShell.Log4NetLoggerAdapter requestId = 40; Error code = 2109; Error Message = Order Event Warning:Attribute 'Outside Regular Trading Hours' is ignored based on the order type and destination. PlaceOrder is now being processed.
2015-03-24 22:43:09,412 [16] INFO  QTShell.Log4NetLoggerAdapter order accepted: 40
2015-03-24 22:43:09,422 [10] INFO  QTShell.Log4NetLoggerAdapter Order id 40 is not found in order table; possibly new order.
2015-03-24 22:43:09,422 [10] INFO  QTShell.Log4NetLoggerAdapter order put in tracked: 40, ESM5 FUT GLOBEX 50
2015-03-24 22:44:10,043 [16] INFO  QTShell.Log4NetLoggerAdapter order accepted: 41
2015-03-24 22:44:10,047 [10] INFO  QTShell.Log4NetLoggerAdapter Order id 41 is not found in order table; possibly new order.
2015-03-24 22:44:10,047 [10] INFO  QTShell.Log4NetLoggerAdapter order put in tracked: 41, ESM5 FUT GLOBEX 50
2015-03-24 22:44:42,076 [16] INFO  QTShell.Log4NetLoggerAdapter order accepted: 42
2015-03-24 22:44:42,077 [10] INFO  QTShell.Log4NetLoggerAdapter Order id 42 is not found in order table; possibly new order.
2015-03-24 22:44:42,077 [10] INFO  QTShell.Log4NetLoggerAdapter order put in tracked: 42, ESM5 FUT GLOBEX 50
2015-03-24 22:45:34,548 [16] INFO  QTShell.Log4NetLoggerAdapter order accepted: 43
2015-03-24 22:45:34,548 [10] INFO  QTShell.Log4NetLoggerAdapter Order id 43 is not found in order table; possibly new order.
2015-03-24 22:45:34,548 [10] INFO  QTShell.Log4NetLoggerAdapter order put in tracked: 43, ESM5 FUT GLOBEX 50
2015-03-24 22:46:34,363 [16] INFO  QTShell.Log4NetLoggerAdapter order accepted: 44
2015-03-24 22:46:34,363 [10] INFO  QTShell.Log4NetLoggerAdapter Order id 44 is not found in order table; possibly new order.
2015-03-24 22:46:34,364 [10] INFO  QTShell.Log4NetLoggerAdapter order put in tracked: 44, ESM5 FUT GLOBEX 50
2015-03-24 22:47:11,270 [16] INFO  QTShell.Log4NetLoggerAdapter requestId = 45; Error code = 321; Error Message = Error validating request:-'pd' : cause - Please enter a stop price
2015-03-24 22:47:22,076 [16] INFO  QTShell.Log4NetLoggerAdapter requestId = 46; Error code = 321; Error Message = Error validating request:-'pd' : cause - Please enter a stop price
2015-03-24 22:49:24,342 [16] INFO  QTShell.Log4NetLoggerAdapter requestId = 47; Error code = 321; Error Message = Error validating request:-'pd' : cause - Please enter a stop price
2015-03-24 22:50:09,789 [16] INFO  QTShell.Log4NetLoggerAdapter Order canceled: 44
2015-03-24 22:50:11,691 [16] INFO  QTShell.Log4NetLoggerAdapter Order canceled: 43
2015-03-24 22:50:16,758 [16] INFO  QTShell.Log4NetLoggerAdapter Order canceled: 42
2015-03-24 22:50:20,728 [16] INFO  QTShell.Log4NetLoggerAdapter Order canceled: 41
2015-03-24 22:50:24,283 [16] INFO  QTShell.Log4NetLoggerAdapter Order canceled: 40
