928                 
EXC STK SMART,20150325,92931,33.26,1,0,0,0,0,0
EXC STK SMART,20150325,93147,33.33,1,0,0,0,0,0
EXC STK SMART,20150325,93148,33.33,5,0,0,0,0,0
EXC STK SMART,20150325,93257,33.3,1,0,0,0,0,0
EXC STK SMART,20150325,93322,33.35,1,0,0,0,0,0
EXC STK SMART,20150325,93334,33.39,1,0,0,0,0,0
EXC STK SMART,20150325,93354,33.38,1,0,0,0,0,0
EXC STK SMART,20150325,93426,33.3,1,0,0,0,0,0
EXC STK SMART,20150325,93436,33.27,1,0,0,0,0,0
EXC STK SMART,20150325,93503,33.24,1,0,0,0,0,0
EXC STK SMART,20150325,93519,33.23,1,0,0,0,0,0
EXC STK SMART,20150325,93534,33.28,1,0,0,0,0,0
EXC STK SMART,20150325,93550,33.33,1,0,0,0,0,0
EXC STK SMART,20150325,93723,33.35,1,0,0,0,0,0
EXC STK SMART,20150325,93749,33.35,2,0,0,0,0,0
EXC STK SMART,20150325,93837,33.4,1,0,0,0,0,0
EXC STK SMART,20150325,93858,33.39,1,0,0,0,0,0
EXC STK SMART,20150325,93935,33.37,1,0,0,0,0,0
EXC STK SMART,20150325,93947,33.31,1,0,0,0,0,0
EXC STK SMART,20150325,93954,33.31,2,0,0,0,0,0
EXC STK SMART,20150325,94002,33.29,1,0,0,0,0,0
EXC STK SMART,20150325,94017,33.27,1,0,0,0,0,0
EXC STK SMART,20150325,94027,33.25,1,0,0,0,0,0
EXC STK SMART,20150325,94034,33.24,2,0,0,0,0,0
EXC STK SMART,20150325,94043,33.23,1,0,0,0,0,0
EXC STK SMART,20150325,94105,33.2,1,0,0,0,0,0
EXC STK SMART,20150325,94116,33.23,1,0,0,0,0,0
EXC STK SMART,20150325,94136,33.21,1,0,0,0,0,0
EXC STK SMART,20150325,94145,33.19,1,0,0,0,0,0
EXC STK SMART,20150325,94153,33.2,1,0,0,0,0,0
EXC STK SMART,20150325,94206,33.21,1,0,0,0,0,0
EXC STK SMART,20150325,94214,33.21,1,0,0,0,0,0
EXC STK SMART,20150325,94320,33.17,1,0,0,0,0,0
EXC STK SMART,20150325,94333,33.18,1,0,0,0,0,0
EXC STK SMART,20150325,94347,33.15,1,0,0,0,0,0
EXC STK SMART,20150325,94356,33.16,2,0,0,0,0,0
EXC STK SMART,20150325,94405,33.16,1,0,0,0,0,0
EXC STK SMART,20150325,94445,33.15,1,0,0,0,0,0
EXC STK SMART,20150325,94456,33.13,1,0,0,0,0,0
EXC STK SMART,20150325,94505,33.11,1,0,0,0,0,0
EXC STK SMART,20150325,94514,33.1,1,0,0,0,0,0
EXC STK SMART,20150325,94536,33.04,1,0,0,0,0,0
EXC STK SMART,20150325,94548,33.01,1,0,0,0,0,0
EXC STK SMART,20150325,94557,33.03,1,0,0,0,0,0
EXC STK SMART,20150325,94608,33.02,1,0,0,0,0,0
EXC STK SMART,20150325,94620,33.04,1,0,0,0,0,0
EXC STK SMART,20150325,94706,32.99,1,0,0,0,0,0
EXC STK SMART,20150325,94723,32.97,1,0,0,0,0,0
EXC STK SMART,20150325,94732,32.97,1,0,0,0,0,0
EXC STK SMART,20150325,94748,32.98,1,0,0,0,0,0
EXC STK SMART,20150325,94752,32.95,1,0,0,0,0,0
EXC STK SMART,20150325,94806,32.9,7,0,0,0,0,0
EXC STK SMART,20150325,94815,32.89,1,0,0,0,0,0
EXC STK SMART,20150325,94826,32.86,1,0,0,0,0,0
EXC STK SMART,20150325,94837,32.87,1,0,0,0,0,0
EXC STK SMART,20150325,94847,32.86,1,0,0,0,0,0
